No,Score,Label,Xmin,Ymin,Xmax,Ymax,Correct
1725,0.6144558191299438,Grab-blow,459.9441223144531,264.5835876464844,597.0635986328125,339.5864562988281,False
1729,0.516893208026886,D-throw,80.29193115234375,26.384992599487305,131.55526733398438,76.52925872802734,False
1740,0.5412097573280334,Down-B,193.36265563964844,285.20263671875,284.4053039550781,328.3104248046875,False
1742,0.7659217119216919,Down-B,192.85316467285156,284.36083984375,285.0279235839844,328.8631591796875,False
1743,0.7350308895111084,Down-B,193.1466064453125,284.19219970703125,284.72344970703125,329.44012451171875,False
1744,0.5299357175827026,Down-B,192.74546813964844,284.1828918457031,285.9227294921875,328.1725158691406,False
1745,0.5146450400352478,Down-B,193.40676879882812,284.51983642578125,285.12908935546875,327.82989501953125,False
1746,0.5439556837081909,Down-B,192.989990234375,285.0428466796875,285.3597412109375,326.9677734375,False
1747,0.5694390535354614,Down-B,193.1934814453125,285.20294189453125,285.01214599609375,327.06207275390625,False
1756,0.5625969767570496,Notwaza,194.35205078125,288.844482421875,282.7839050292969,329.93133544921875,False
1757,0.5074584484100342,Notwaza,194.194091796875,288.73870849609375,282.91741943359375,329.86346435546875,False
1760,0.51270592212677,Notwaza,192.43618774414062,286.8696594238281,284.5078125,330.4974060058594,False
1761,0.5247802138328552,Notwaza,192.78021240234375,286.67193603515625,284.2451477050781,330.418212890625,False
1762,0.757986843585968,Notwaza,194.48416137695312,287.669189453125,281.15777587890625,330.03192138671875,False
1763,0.6779276728630066,Notwaza,194.41598510742188,287.8028869628906,281.26446533203125,330.7251892089844,False
1768,0.5507887601852417,Notwaza,193.17938232421875,288.0887451171875,282.61993408203125,330.30072021484375,False
1769,0.562069833278656,Notwaza,193.36514282226562,288.0177001953125,282.5326843261719,330.01025390625,False
1770,0.6876835823059082,Notwaza,193.9595947265625,286.966796875,282.2638244628906,330.63909912109375,False
1771,0.6056635975837708,Notwaza,194.55882263183594,287.03009033203125,281.77435302734375,330.558837890625,False
1772,0.5117082595825195,Notwaza,193.51864624023438,287.27020263671875,282.29931640625,330.7705078125,False
1773,0.5508580207824707,Notwaza,193.68722534179688,286.8337097167969,282.51544189453125,330.7729797363281,False
1774,0.5336500406265259,Notwaza,193.01974487304688,286.21868896484375,282.3667297363281,329.49334716796875,False
1775,0.5194693803787231,Notwaza,192.63851928710938,286.10076904296875,282.8379211425781,329.47967529296875,False
1776,0.5546637177467346,Notwaza,191.86212158203125,285.3619079589844,283.9806213378906,329.6993103027344,False
1777,0.5388831496238708,Notwaza,191.96075439453125,285.0688171386719,283.7065734863281,329.7369079589844,False
1785,0.5030642151832581,Notwaza,196.2405548095703,286.2657470703125,279.67083740234375,327.4532470703125,False
1788,0.5271700024604797,Notwaza,196.77549743652344,287.557861328125,278.4779357910156,326.89385986328125,False
1789,0.5374529361724854,Notwaza,196.9116973876953,287.5624694824219,278.27337646484375,327.0151062011719,False
1792,0.6174838542938232,Notwaza,196.14456176757812,287.3893127441406,279.2891845703125,327.1307678222656,False
1793,0.6771466135978699,Notwaza,195.90289306640625,287.4565734863281,279.39056396484375,327.4145812988281,False
1794,0.6106410026550293,Notwaza,195.5379638671875,287.45916748046875,279.51458740234375,327.38397216796875,False
1795,0.5757749080657959,Notwaza,195.0037078857422,287.5208740234375,280.07073974609375,327.3076171875,False
1798,0.5621370673179626,Notwaza,195.68359375,286.35595703125,280.0487365722656,328.2989501953125,False
1799,0.5520041584968567,Notwaza,195.04037475585938,286.7769470214844,280.6104431152344,328.3345031738281,False
1802,0.6527236700057983,Notwaza,194.55123901367188,285.9085388183594,281.5588684082031,330.1365661621094,False
1803,0.6413009166717529,Notwaza,194.11273193359375,285.99798583984375,282.3228454589844,330.4129638671875,False
1804,0.6192269325256348,Notwaza,194.13026428222656,286.59393310546875,282.365478515625,330.2003173828125,False
1805,0.6605901718139648,Notwaza,194.09042358398438,286.6332702636719,281.894287109375,329.9333190917969,False
1806,0.5841106176376343,Notwaza,194.95199584960938,288.104248046875,281.37725830078125,329.04620361328125,False
1807,0.6098986864089966,Notwaza,194.605712890625,288.0098876953125,281.6059875488281,329.014892578125,False
1808,0.5214887857437134,Notwaza,195.24417114257812,287.8684387207031,281.0096740722656,329.3342590332031,False
1809,0.5568248629570007,Notwaza,195.12106323242188,287.8386535644531,281.4143371582031,329.0491027832031,False
1810,0.720260739326477,Notwaza,193.7253875732422,288.1328430175781,280.7956848144531,329.1281433105469,False
1811,0.7823271751403809,Notwaza,193.82391357421875,288.4479064941406,280.6146240234375,328.8568420410156,False
1812,0.64939945936203,Notwaza,194.723876953125,288.2212829589844,280.756591796875,329.1425476074219,False
1812,0.6197659373283386,Grab-blow,448.6131896972656,263.6778259277344,599.039306640625,342.2762756347656,False
1813,0.5604392886161804,Grab-blow,448.2659606933594,264.5919494628906,598.1007690429688,341.5732116699219,False
1813,0.6484445929527283,Notwaza,193.8183135986328,288.513427734375,280.9617614746094,328.60809326171875,False
1814,0.5247605443000793,Notwaza,194.84646606445312,288.7003479003906,281.1668701171875,329.3510437011719,False
1815,0.5017765760421753,Notwaza,194.15774536132812,288.7857971191406,281.172119140625,328.8580627441406,False
1817,0.5801560282707214,Notwaza,195.65765380859375,289.1418762207031,280.1660461425781,329.4042663574219,False
1818,0.887467622756958,Side-B,125.07205200195312,160.94857788085938,175.48153686523438,200.1732177734375,False
1819,0.878830075263977,Side-B,125.9781723022461,160.55905151367188,175.24612426757812,199.91867065429688,False
1820,0.697895348072052,Side-B,140.43504333496094,168.75990295410156,168.6770782470703,207.2044219970703,False
1821,0.7383281588554382,Side-B,140.1229705810547,168.90011596679688,169.08216857910156,207.39773559570312,False
1826,0.6524590849876404,Grab-blow,452.40362548828125,265.7089538574219,597.5215454101562,341.1163635253906,False
1826,0.6199628114700317,Notwaza,194.0753173828125,289.006591796875,281.47418212890625,329.01715087890625,False
1827,0.673833429813385,Grab-blow,450.8800048828125,265.07183837890625,597.3074951171875,341.759521484375,False
1828,0.9178392887115479,Side-B,130.87420654296875,168.37228393554688,180.19473266601562,211.40521240234375,False
1828,0.641807496547699,Grab-blow,451.13421630859375,265.445068359375,600.3190307617188,343.597900390625,False
1829,0.6944354772567749,Grab-blow,449.2289733886719,265.7734680175781,600.1588134765625,343.5869445800781,False
1829,0.9298468828201294,Side-B,130.85427856445312,168.16038513183594,180.64553833007812,211.5634002685547,False
1830,0.618592381477356,Grab-blow,448.7645568847656,266.3652648925781,601.0882568359375,341.7734069824219,False
1831,0.6460526585578918,Grab-blow,452.07965087890625,266.9873046875,599.4303588867188,343.43463134765625,False
1832,0.6743693351745605,Grab-blow,449.7822570800781,265.7205810546875,600.9384155273438,342.8201904296875,False
1833,0.6267623901367188,Grab-blow,450.23828125,265.231689453125,600.392578125,342.9031982421875,False
1835,0.5291471481323242,Grab-blow,449.16839599609375,265.3595886230469,597.5247192382812,341.9592590332031,False
1836,0.5795087218284607,Grab-blow,453.6949157714844,265.51629638671875,593.6448364257812,343.5733642578125,False
1837,0.5496800541877747,Grab-blow,452.4787292480469,265.7528381347656,593.3204956054688,342.8527526855469,False
1838,0.5662166476249695,Grab-blow,456.621337890625,267.76849365234375,594.1397705078125,342.962158203125,False
1839,0.6173092722892761,Grab-blow,458.6705322265625,266.87860107421875,592.8203125,344.06219482421875,False
1840,0.7196251749992371,Grab-blow,456.32000732421875,265.0766296386719,595.4603881835938,343.6415710449219,False
1841,0.6801874041557312,Grab-blow,455.6417541503906,265.99188232421875,595.177978515625,342.91888427734375,False
1842,0.7155812978744507,Grab-blow,456.33856201171875,266.574951171875,591.8027954101562,341.5638427734375,False
1843,0.6326566338539124,Grab-blow,454.56634521484375,267.4806823730469,592.6714477539062,341.3169250488281,False
1844,0.6625639796257019,Grab-blow,451.8668212890625,266.9193420410156,596.136962890625,340.7256164550781,False
1845,0.6483336687088013,Grab-blow,452.4508056640625,268.8313903808594,595.224609375,339.5816955566406,False
1846,0.765349268913269,Grab-blow,456.88922119140625,266.1708984375,595.0947875976562,341.69354248046875,False
1847,0.7508424520492554,Grab-blow,456.279541015625,265.9264221191406,595.7222900390625,341.7163391113281,False
1848,0.593331515789032,Grab-blow,455.0120544433594,265.9776916503906,596.7879638671875,342.9061584472656,False
1849,0.641642689704895,Grab-blow,456.2424621582031,266.22735595703125,595.0112915039062,342.6832275390625,False
1850,0.5358559489250183,Grab-blow,453.86163330078125,265.2799377441406,594.3567504882812,342.5737609863281,False
1851,0.5108400583267212,Grab-blow,451.506591796875,264.6695251464844,596.4400634765625,342.9316101074219,False
1852,0.5255111455917358,Grab-blow,455.17279052734375,267.0126647949219,594.7107543945312,342.3915100097656,False
1853,0.6017197966575623,Grab-blow,456.09918212890625,266.372802734375,593.5390014648438,343.0706787109375,False
1853,0.5436657071113586,Grab-blow,124.37042236328125,157.08468627929688,230.6878662109375,245.92214965820312,False
1854,0.6893893480300903,Grab-blow,459.5582580566406,266.88104248046875,589.0771484375,343.71807861328125,False
1855,0.7347471117973328,Grab-blow,461.6251220703125,267.4159240722656,586.369873046875,341.5509948730469,False
1856,0.6608076691627502,Grab-blow,457.4120788574219,268.75640869140625,593.0130615234375,343.5223388671875,False
1857,0.7103404402732849,Grab-blow,458.08087158203125,268.4986267089844,592.5468139648438,343.3362121582031,False
1860,0.5693498849868774,Grab-blow,462.22003173828125,268.2763366699219,585.4484252929688,339.1383972167969,False
1861,0.5324296951293945,Grab-blow,460.202392578125,269.2265319824219,585.529052734375,338.5519104003906,False
1893,0.5849269032478333,Notwaza,192.02066040039062,286.82965087890625,281.914794921875,328.041259765625,False
1894,0.6262873411178589,Notwaza,192.28375244140625,286.6864929199219,282.11712646484375,328.2969665527344,False
1914,0.584732711315155,Notwaza,195.13504028320312,286.83917236328125,280.75286865234375,329.18505859375,False
1919,0.5399389863014221,Notwaza,196.0543975830078,286.4772033691406,279.4137878417969,329.2762756347656,False
1929,0.5150988698005676,Notwaza,194.85995483398438,286.68951416015625,279.7435302734375,329.45819091796875,False
1930,0.6336287260055542,Notwaza,195.46304321289062,286.2904357910156,279.5136413574219,329.6247253417969,False
1931,0.525506854057312,Notwaza,195.533447265625,286.3009033203125,279.0294189453125,329.2705078125,False
1932,0.5399003028869629,Notwaza,195.8060302734375,286.4521789550781,279.2140808105469,329.7170104980469,False
1933,0.5244333148002625,Notwaza,196.233154296875,286.0912780761719,278.838623046875,329.4624328613281,False
1934,0.579822838306427,Notwaza,194.84893798828125,286.8813781738281,280.12005615234375,328.6073913574219,False
1935,0.5798541307449341,Notwaza,194.8742218017578,287.0094909667969,279.79132080078125,328.6315002441406,False
